FID,row_number,idserv,clave,cueanexo,nombre,id_modalidad,modalidad,id_nivel,nivel,id_periodo,periodo,calle,nro,calle_lateral_derecha,calle_lateral_izquierda,id_localidad,localidad,codigo_postal,id_distrito,distrito,region,region_educativa,categoria,depend_func,caracteristica_telefonica,nro_telefono,rpv,email,desfavorabilidad,subvencion,id_ubicacion,ubicacion,id_sector,sector,id_dependencia,dependencia,id_tipo_organizacion,tipo_organizacion,matricula,varones,mujeres,secciones,turnos,capa,area,seccion_electoral,sede_axo_ext,esc_sede,cue,anexo,nro_escuela,latitud,longitud,cui,the_geom
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bf3,3100,3299,0043PP0046,060911700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº46 ""GUILLERMO HUDSON""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RIO CALCHAQUI,1312,,,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,463-1171,43731,vi_lore@hotmail.com,1,Oficial,4,Rural Agrupado,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,346,171,175,15,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,609117,0,0046,-37.90426925,-57.78438984,"604300479,604304537",POINT (-57.78438983721168 -37.904269246920904)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bf2,3101,3300,0043PP0047,060308000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº47 ""DR. RICARDO GUTIERREZ""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,MISIONES,4021,,,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,472-3465,,silvanavalfredo@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,536,285,251,22,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,603080,0,0047,-38.00837506,-57.58091707,604301942,POINT (-57.58091707135065 -38.00837505745064)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bf1,3102,3301,0043PP0048,060309000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº48 ""MARTÍN FIERRO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,"RUTA 226 KM 12,5",S/N,,,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,463-3244,22205,primaria48mf@gmail.com,1,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,294,153,141,12,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,603090,0,0048,-37.93080968,-57.70774687,604304384,POINT (-57.707746873395116 -37.93080967846859)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bf0,3103,3302,0043PP0049,060913500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº49 ""VICENTE LOPEZ Y PLANES""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,ARGENTINA Y ADOLFO,S/N,BORDEAU,ADOLFO,364,MAR DEL PLATA,7601,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,463-0600,?,ep49sierras@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,347,174,173,14,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,609135,0,0049,-37.94064265,-57.77509468,604301547,POINT (-57.77509468106493 -37.94064264993085)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bef,3104,3303,0043PP0050,061377700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº50 ""2 DE ABRIL""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,FORTUNATO DE LA PLAZA,7765,,,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,483-0245,,primaria50mdp@yahoo.com.ar,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,481,240,241,18,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,613777,0,0050,-38.02433992,-57.59818722,604302063,POINT (-57.59818721665219 -38.024339918640536)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bee,3105,3304,0043PP0051,060911600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº51 ""SAN FRANCISCO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,DE LOS ESPAÑOLES ESQ. DR. HERMANN GMEINE,692,,,357,BATAN,7601,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,464-2342,,ep51sanfrancisco@gmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,289,147,142,14,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,609116,0,0051,-37.97374453,-57.6901572,604301683,POINT (-57.690157196733395 -37.973744527557386)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bed,3106,3305,0043PP0052,060492600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº52 ""ALMIRANTE GUILLERMO BROWN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,845 E/ 4 Y 6,S/N,4,6,364,MAR DEL PLATA,7609,043,General Pueyrredón,19,Región XIX,Tercera,Dirección Provincial de Educación Primaria,0223,469-9237 /38,43716,naminpri@hotmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,194,110,84,8,MAÑANA,2,INTERIOR,5,SEDE,,604926,0,0052,-38.20862814,-57.70552491,604301988,POINT (-57.70552490913585 -38.20862814426433)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bec,3107,3306,0043PP0053,060031800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº53 ""JUANA MANSO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,PRINGLES,2209,ENTRE RIOS,CORRIENTES,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Segunda,Dirección Provincial de Educación Primaria,0223,492-2584,69222,ep53juanamanso@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,275,143,132,13,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,600318,0,0053,-38.02447776,-57.56171214,604302071,POINT (-57.56171213629031 -38.024477760427416)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5beb,3108,3307,0043PP0054,062295700,ESCUELA DE EDUCACIÓN PRIMARIA Nº54,1,Educación Común,2,Nivel Primario,103,Inicial 2023,CALAZA,3470,PRIMERA JUNTA,PEÑA,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Segunda,Dirección Provincial de Educación Primaria,223,681-2158,,escuelaprimariam54@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,307,159,148,12,"""DOBLE ESCOLARIDAD""",2,INTERIOR,5,SEDE,,622957,0,0054,-37.98676898,-57.61134357,604302085,POINT (-57.611343566831415 -37.986768982273205)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bea,3109,3308,0043PP0055,060921000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº55 ""JUSTO JOSÉ DE URQUIZA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,VALENCIA E/ ROLDAN Y J. INGENIEROS,5160,J INGENIEROS,ROLDAN,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,479-1330,,ep55mdq@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,491,254,237,18,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,609210,0,0055,-37.96568511,-57.55597717,604301919,POINT (-57.55597717399142 -37.96568511496306)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5be9,3110,3309,0043PP0056,060293400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº56 ""JUAN B. JUSTO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,GUANAHANI,9277,MAC GAUL,VIGNOLO,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,483-0223,,ep56mdq@yahoo.com.ar,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,446,206,240,20,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,602934,0,0056,-38.00733091,-57.60359991,604302092,POINT (-57.60359990869442 -38.00733090678426)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5be8,3111,3310,0043PP0057,060926900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº57 ""INDEPENDENCIA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,REMEDIOS DE ESCALADA,1240,11 DE SEPTIEMBRE,3 DE FEBRERO,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,477-4395,,claunoemigra@gmail.com.ar,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,679,333,346,24,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,609269,0,0057,-37.97293416,-57.58889421,604301649,POINT (-57.58889420908425 -37.97293415616802)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5be7,3112,3311,0043PP0058,060311200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº58 ""ALFÉREZ DE NAVÍO JOSÉ MARÍA SOBRAL""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,SANTIAGO DEL ESTERO,3096,,,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,495-6447,,pp043058@abc.gov.ar,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,239,133,106,12,TARDE,2,INTERIOR,5,SEDE,,603112,0,0058,-38.0110162,-57.55456196,604300650,POINT (-57.55456195509387 -38.01101619906585)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5be6,3113,3312,0043PP0059,061156500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº59 ""FLORENTINO AMEGHINO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,AVENIDA LURO,10341,ESPERANTO,ANGELELLI,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,487-0902,43684,ep59florentinoa@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,404,205,199,22,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,611565,0,0059,-37.95891608,-57.62378336,604300238,POINT (-57.62378335863239 -37.95891607920134)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5be5,3114,3313,0043PP0060,060491200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº60 ""JOSÉ GERVASIO ARTIGAS""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CALLE 28,S/N,7A,7B,364,MAR DEL PLATA,7605,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,464-3388,,aberesiarte@abc.gob.ar,1,Oficial,4,Rural Agrupado,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,360,184,176,14,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,604912,0,0060,-38.03592696,-57.71513452,604301715,POINT (-57.71513451863195 -38.03592696105158)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5be4,3115,3314,0043PP0061,060629100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº61 ""PROVINCIA DE SAN JUAN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,MORENO E/ LA PAMPA Y SAN JUAN,4250,,,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,472-8366,43707,ep61mdp@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,485,239,246,20,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,606291,0,0061,-37.99350435,-57.56554786,604300134,POINT (-57.565547860829476 -37.99350435283085)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5be3,3116,3315,0043PP0062,061171100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº62 ""JUAN N. GUERRA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,9 DE JULIO E/ JARA Y FRANCIA,4961,,,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,472-3936,43706,escuelaprimaria62@yahoo.com.ar,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,420,217,203,18,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,611711,0,0062,-37.98484168,-57.56862988,604300595,POINT (-57.56862987885025 -37.98484167998687)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5be2,3117,3316,0043PP0063,061169500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº63 ""CONSTANCIO CARLOS VIGIL""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,236 ENTRE 39 Y 41,S/N,,,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,465-5383,55279,anitacabrera62@hotmail.com.ar,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,403,215,188,24,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,611695,0,0063,-37.99722561,-57.63405453,604302102,POINT (-57.63405453247727 -37.99722561256119)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5be1,3118,3317,0043PP0064,060592100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº64 ""ARMADA NACIONAL""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,GARCÍA LORCA E/ 98 Y 100,4950,SANTA CECILIA,GIANELLI,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,489-2610,66445,pp043064@abc.gov.ar,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,298,156,142,14,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,605921,0,0064,-38.05009928,-57.58268248,604301620,POINT (-57.5826824827953 -38.05009928004545)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5be0,3119,3318,0043PP0065,060893300,"ESCUELA DE EDUCACIÓN PRIMARIA Nº65 ""DON LUÍS ÁNGEL FALCONE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CAMUSSO,701,IRALA,ORTIZ DE ZARATE,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Segunda,Dirección Provincial de Educación Primaria,0223,483-0147,43679,soymariaester@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,201,101,100,11,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,608933,0,0065,-38.01458298,-57.58918301,604302118,POINT (-57.589183008811375 -38.01458297992373)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bdf,3120,3319,0043PP0066,060908500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº66 ""CARLOS SAAVEDRA LAMAS""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,VALENCIA,9067,STEGAGNINI,FERRER,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Segunda,Dirección Provincial de Educación Primaria,0223,487-8180,,escuela66mdq@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,167,95,72,11,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,609085,0,0066,-37.94549799,-57.59496159,604301758,POINT (-57.5949615858938 -37.945497993425796)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bde,3121,3320,0043PP0067,060912900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº67 ""FRANCISCO SCARPATI""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,ARAGON,7549,JOVELLANOS,PELAYO,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,479-1331,,ep067@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,493,279,214,18,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,609129,0,0067,-37.95063385,-57.57799941,604301838,POINT (-57.577999410728964 -37.950633847161996)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bdd,3122,3321,0043PP0068,060510000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº68 ""DR. RENÉ FAVALORO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,PUAN,7298,,,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,483-0216,,escu68mdp@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,202,102,100,12,"""DOBLE ESCOLARIDAD"",TARDE",2,INTERIOR,5,SEDE,,605100,0,0068,-38.02892983,-57.59633361,604301886,POINT (-57.59633360959377 -38.02892983263383)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bdc,3123,3322,0043PP0069,061169900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº69 ""MINISTRO RÓMON CARRILLO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,ORTÍZ DE ZÁRATE Y 216,10799,,,364,MAR DEL PLATA,7600,043,General Pueyrredón,19,Región XIX,Primera,Dirección Provincial de Educación Primaria,0223,465-4929,?,ep69ramoncarillo@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,169,97,72,11,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,611699,0,0069,-37.99575016,-57.61516879,604301935,POINT (-57.61516878929417 -37.99575016232882)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bdb,3163,3364,0044PP0001,060905500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº1 ""BARTOLOME MITRE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,SARMIENTO,950,SAAVEDRA,AVENIDA SAN MARTÍN,370,GENERAL RODRIGUEZ,1748,044,General Rodríguez,10,Región X,Primera,Dirección Provincial de Educación Primaria,0237,485-0393,,pp044001@abc.gov.ar,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,1134,604,530,28,"MAÑANA,TARDE",2,INTERIOR,1,SEDE,,609055,0,0001,-34.60646778,-58.94974136,604400772,POINT (-58.949741360275226 -34.606467782062246)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bda,3164,3365,0044PP0002,060905400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº2 ""DOMINGO FAUSTINO SARMIENTO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,MANSILLA,269,,,370,GENERAL RODRIGUEZ,1748,044,General Rodríguez,10,Región X,Primera,Dirección Provincial de Educación Primaria,0237,484-4507,45110,grprimaria2@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,662,345,317,21,"MAÑANA,TARDE",2,INTERIOR,1,SEDE,,609054,0,0002,-34.61550189,-58.93965077,604400565,POINT (-58.939650772537 -34.6155018917829)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bd9,3165,3366,0044PP0003,060302900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº3 ""GENERAL JOSÉ DE SAN MARTÍN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,DIEGO SAVAGE MANNY - CUARTEL III,S/N,,,1332,DE ARIAS,1748,044,General Rodríguez,10,Región X,Tercera,Dirección Provincial de Educación Primaria,02323,15-66-5329,,veronicabeldarrein@msn.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,82,43,39,6,"""DOBLE ESCOLARIDAD""",2,INTERIOR,1,SEDE,,603029,0,0003,-34.6742681,-59.09256192,604400793,POINT (-59.09256191739833 -34.674268096495275)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bd8,3166,3367,0044PP0004,060905900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº4 ""NUESTRA SRA. DEL CARMEN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,LUIS SIRONI Y RP Nº 6,S/N,,,370,GENERAL RODRIGUEZ,1748,044,General Rodríguez,10,Región X,Tercera,Dirección Provincial de Educación Primaria,011,,,primaria4gr@gmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,101,50,51,6,"""DOBLE ESCOLARIDAD""",2,INTERIOR,1,SEDE,,609059,0,0004,-34.62452499,-59.04054355,604400362,POINT (-59.04054355147793 -34.62452498875497)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bd7,3167,3368,0044PP0005,060303200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº5 ""JOSÉ MANUEL ESTRADA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,LA COOPERACION,S/N,COLECTORA NORTE,RUSCONI,370,GENERAL RODRIGUEZ,1748,044,General Rodríguez,10,Región X,Segunda,Dirección Provincial de Educación Primaria,0237,485-4130,68728,grprimaria5@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,572,291,281,17,"MAÑANA,TARDE",2,INTERIOR,1,SEDE,,603032,0,0005,-34.58952475,-58.95925386,604400520,POINT (-58.95925385704024 -34.58952474620519)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bd6,3168,3369,0044PP0006,060905300,"ESCUELA DE EDUCACIÓN PRIMARIA Nº6 ""VICENTE LOPEZ Y PLANES""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,AV. 25 DE MAYO,549,JOSÉ C. PAZ,INDEPENDENCIA,370,GENERAL RODRIGUEZ,1748,044,General Rodríguez,10,Región X,Primera,Dirección Provincial de Educación Primaria,0237,485-0477,68273,grprimaria6@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,1128,581,547,28,"MAÑANA,TARDE",2,INTERIOR,1,SEDE,,609053,0,0006,-34.6142051,-58.95347137,604400084,POINT (-58.953471366809794 -34.61420509838634)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bd5,3169,3370,0044PP0007,060905200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº7 ""GENERAL MANUEL BELGRANO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,PRESIDENTE PERÓN Y SAN MARTÍN,S/N,25 DE MAYO,SAN MARTÍN,370,GENERAL RODRIGUEZ,1748,044,General Rodríguez,10,Región X,Primera,Dirección Provincial de Educación Primaria,0237,487-1866,45125,malaulopez@hotmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,989,520,469,25,"MAÑANA,TARDE",2,INTERIOR,1,SEDE,,609052,0,0007,-34.62292993,-58.88310097,604400549,POINT (-58.88310096903974 -34.62292992521577)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bd4,3170,3371,0044PP0008,060303300,"ESCUELA DE EDUCACIÓN PRIMARIA Nº8 ""BERNARDO DE IRIGOYEN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,OLAVARRIA Y MAR DEL PLATA,S/N,,,370,GENERAL RODRIGUEZ,1748,044,General Rodríguez,10,Región X,Tercera,Dirección Provincial de Educación Primaria,0237,490-4022,,silviagraciela.perez@yahoo.com.ar,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,141,70,71,6,"""DOBLE ESCOLARIDAD""",2,INTERIOR,1,SEDE,,603033,0,0008,-34.6716626,-58.97051964,604400406,POINT (-58.97051964306672 -34.67166260404568)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bd3,3171,3372,0044PP0009,060302800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº9 ""REMEDIOS DE ESCALADA DE SAN MARTIN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,REMEDIOS DE ESCALADA DE SAN MARTÍN Y AZURDUY,692,,,370,GENERAL RODRIGUEZ,1748,044,General Rodríguez,10,Región X,Primera,Dirección Provincial de Educación Primaria,0237,485-1096,69156,grprimaria9@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,386,196,190,12,"""DOBLE ESCOLARIDAD""",2,INTERIOR,1,SEDE,,603028,0,0009,-34.61026329,-58.96970789,604400605,POINT (-58.96970788963512 -34.61026329108322)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bd2,3172,3373,0044PP0010,060905000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº10 ""ISLAS MALVINAS""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,JOSÉ HERNANDEZ,750,ENCINA,STORNI,370,GENERAL RODRIGUEZ,1748,044,General Rodríguez,10,Región X,Primera,Dirección Provincial de Educación Primaria,0237,484-2954,,grprimaria10@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,1237,635,602,30,"MAÑANA,TARDE",2,INTERIOR,1,SEDE,,609050,0,0010,-34.60947293,-58.91848462,604400013,POINT (-58.91848461923794 -34.6094729316044)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-5bd1,3173,3374,0044PP0011,060905100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº11 ""GENERAL MARTÍN RODRIGUEZ""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,AYUB KHAN Y MANUELA GOMEZ,S/N,,,370,GENERAL RODRIGUEZ,1748,044,General Rodríguez,10,Región X,Primera,Dirección Provincial de Educación Primaria,0237,485-2037,45142,grprimaria11@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,668,324,344,22,"MAÑANA,TARDE",2,INTERIOR,1,SEDE,,609051,0,0011,-34.60089591,-58.96954916,604400614,POINT (-58.969549159962355 -34.60089591257819)
